	id	doc_id	term_id
102638	409054	MNCLW00409	699
102616	409017	MNCLW00409	6870041
102601	409010	MNCLW00409	6140037
102603	409012	MNCLW00409	6140065
102604	409012	MNCLW00409	1030
102605	409012	MNCLW00409	583
102606	409014	MNCLW00409	6140032
102602	409010	MNCLW00409	694
102612	409017	MNCLW00409	8350023
102613	409017	MNCLW00409	7160014
102614	409017	MNCLW00409	3300017
102615	409017	MNCLW00409	1560020
102610	409017	MNCLW00409	6840032
102624	409054	MNCLW00409	3940032
102673	410018	MNCLW00410	7160014
102687	410077	MNCLW00410	6970012
102686	410077	MNCLW00410	1460019
102685	410077	MNCLW00410	3940032
102684	410071	MNCLW00410	8350024
102681	410054	MNCLW00410	1520015
102680	410054	MNCLW00410	1480013
102677	410045	MNCLW00410	6840032
102675	410033	MNCLW00410	8350023
102671	410013	MNCLW00410	6140063
102669	410013	MNCLW00410	1560020
102668	410013	MNCLW00410	3300017
102666	410011	MNCLW00410	6140032
102665	410009	MNCLW00410	583
102664	410009	MNCLW00410	1030
102663	410009	MNCLW00410	6140065
102662	410007	MNCLW00410	694
102661	410007	MNCLW00410	6140037
102670	410013	MNCLW00410	6870041
102716	411077	MNCLW00411	3940032
102717	411077	MNCLW00411	1460019
102718	411077	MNCLW00411	6970012
102719	411084	MNCLW00411	6140040
102720	411084	MNCLW00411	600013
102739	411186	MNCLW00411	8140013
102722	411092	MNCLW00411	350021
102724	411092	MNCLW00411	1480013
102726	411092	MNCLW00411	6140027
102741	411206	MNCLW00411	693
102715	411074	MNCLW00411	1470043
102721	411084	MNCLW00411	6140062
102714	411071	MNCLW00411	8260054
102704	411030	MNCLW00411	8350023
102709	411051	MNCLW00411	1373
102692	411007	MNCLW00411	6140037
102694	411009	MNCLW00411	6140065
102695	411009	MNCLW00411	1030
102696	411009	MNCLW00411	583
102697	411011	MNCLW00411	6140032
102693	411007	MNCLW00411	694
102700	411013	MNCLW00411	1560020
102701	411013	MNCLW00411	6870041
102703	411018	MNCLW00411	7160014
102712	411068	MNCLW00411	8350024
102706	411042	MNCLW00411	6840032
102699	411013	MNCLW00411	3300017
102755	412013	MNCLW00412	1560020
102780	412077	MNCLW00412	600013
102779	412077	MNCLW00412	6140040
102772	412050	MNCLW00412	794
102771	412050	MNCLW00412	8260054
102769	412050	MNCLW00412	8350024
102768	412050	MNCLW00412	6140038
102767	412050	MNCLW00412	5720066
102756	412013	MNCLW00412	6870041
102754	412013	MNCLW00412	3300017
102773	412050	MNCLW00412	1373
102752	412013	MNCLW00412	7160014
102743	412008	MNCLW00412	6140037
102744	412008	MNCLW00412	694
102745	412011	MNCLW00412	6140032
102742	412008	MNCLW00412	6140027
102748	412013	MNCLW00412	6840032
102750	412013	MNCLW00412	5130022
102751	412013	MNCLW00412	8350023
102747	412012	MNCLW00412	6140068
102753	412013	MNCLW00412	710031
102821	413075	MNCLW00413	600013
102794	413013	MNCLW00413	1880017
102820	413075	MNCLW00413	6140040
102812	413048	MNCLW00413	794
102811	413048	MNCLW00413	8260054
102809	413048	MNCLW00413	8350024
102808	413048	MNCLW00413	6140038
102806	413048	MNCLW00413	5720066
102796	413013	MNCLW00413	6870041
102795	413013	MNCLW00413	1560020
102793	413013	MNCLW00413	3300017
102791	413013	MNCLW00413	8350023
102790	413013	MNCLW00413	5130022
102788	413013	MNCLW00413	6840032
102786	413012	MNCLW00413	6140068
102784	413011	MNCLW00413	6140032
102783	413008	MNCLW00413	694
102782	413008	MNCLW00413	6140037
102781	413008	MNCLW00413	6140027
102792	413013	MNCLW00413	7160014
102834	414013	MNCLW00414	6870041
102840	414051	MNCLW00414	1880017
102855	414086	MNCLW00414	600013
102833	414013	MNCLW00414	1560020
102848	414058	MNCLW00414	1373
102851	414074	MNCLW00414	8350024
102854	414086	MNCLW00414	6140040
102847	414058	MNCLW00414	794
102832	414013	MNCLW00414	3300017
102846	414058	MNCLW00414	8260054
102830	414013	MNCLW00414	8350023
102829	414013	MNCLW00414	5130022
102828	414013	MNCLW00414	6840032
102827	414012	MNCLW00414	6140068
102825	414011	MNCLW00414	6140032
102824	414007	MNCLW00414	694
102823	414007	MNCLW00414	6140037
102822	414007	MNCLW00414	6140027
102831	414013	MNCLW00414	7160014
102905	415092	MNCLW00415	8260054
102906	415092	MNCLW00415	794
102907	415092	MNCLW00415	1373
102926	415144	MNCLW00415	6140040
102927	415144	MNCLW00415	600013
102962	415648	MNCLW00415	693
102939	415231	MNCLW00415	1460019
102959	415635	MNCLW00415	1480013
102960	415648	MNCLW00415	4350013
102903	415092	MNCLW00415	8350024
102978	415704	MNCLW00415	8350034
102933	415167	MNCLW00415	1520015
102902	415092	MNCLW00415	6140038
102976	415692	MNCLW00415	8350015
102872	415016	MNCLW00415	6870041
102901	415092	MNCLW00415	5720066
102856	415008	MNCLW00415	6140027
102857	415008	MNCLW00415	6140037
102859	415013	MNCLW00415	6140032
102863	415015	MNCLW00415	6140068
102864	415016	MNCLW00415	6840032
102858	415008	MNCLW00415	694
102867	415016	MNCLW00415	8350023
102868	415016	MNCLW00415	7160014
102869	415016	MNCLW00415	3300017
102870	415016	MNCLW00415	1880017
102871	415016	MNCLW00415	1560020
102866	415016	MNCLW00415	5130022
102990	416013	MNCLW00416	7160014
103011	416074	MNCLW00416	8350024
103008	416058	MNCLW00416	8260054
102994	416013	MNCLW00416	6870041
102993	416013	MNCLW00416	1560020
102991	416013	MNCLW00416	3300017
102989	416013	MNCLW00416	8350023
102992	416013	MNCLW00416	1880017
102986	416013	MNCLW00416	6840032
102985	416012	MNCLW00416	6140068
102983	416011	MNCLW00416	6140032
102982	416007	MNCLW00416	694
102981	416007	MNCLW00416	6140037
102980	416007	MNCLW00416	6140027
102988	416013	MNCLW00416	5130022
103038	417051	MNCLW00417	8260054
103032	417046	MNCLW00417	1880017
103026	417016	MNCLW00417	6870041
103025	417016	MNCLW00417	1560020
103024	417016	MNCLW00417	3300017
103023	417016	MNCLW00417	7160014
103022	417016	MNCLW00417	5130022
103020	417015	MNCLW00417	6140068
103016	417013	MNCLW00417	6140032
103015	417009	MNCLW00417	694
103014	417009	MNCLW00417	6140037
103013	417009	MNCLW00417	6140027
103021	417016	MNCLW00417	6840032
103054	418014	MNCLW00418	1880017
103072	418047	MNCLW00418	8260054
103070	418047	MNCLW00418	6140038
103069	418047	MNCLW00418	5720066
103056	418014	MNCLW00418	6870041
103073	418047	MNCLW00418	794
103053	418014	MNCLW00418	3300017
103055	418014	MNCLW00418	1560020
103051	418014	MNCLW00418	5130022
103049	418014	MNCLW00418	6840032
103047	418012	MNCLW00418	6140068
103045	418011	MNCLW00418	6140032
103044	418007	MNCLW00418	694
103043	418007	MNCLW00418	6140037
103042	418007	MNCLW00418	6140027
103052	418014	MNCLW00418	7160014
103102	419061	MNCLW00419	794
103092	419013	MNCLW00419	6870041
103091	419013	MNCLW00419	1560020
103090	419013	MNCLW00419	1880017
103089	419013	MNCLW00419	3300017
103088	419013	MNCLW00419	710031
103087	419013	MNCLW00419	7160014
103086	419013	MNCLW00419	5130022
103084	419013	MNCLW00419	6840032
103083	419012	MNCLW00419	6140068
103081	419011	MNCLW00419	6140032
103080	419007	MNCLW00419	694
103079	419007	MNCLW00419	6140037
103078	419007	MNCLW00419	6140027
103077	419002	MNCLW00419	938
103133	420028	MNCLW00420	6140038
103131	420028	MNCLW00420	794
103124	420018	MNCLW00420	5720066
103123	420015	MNCLW00420	6870041
103122	420015	MNCLW00420	1560020
103121	420015	MNCLW00420	1880017
103120	420015	MNCLW00420	3300017
103119	420015	MNCLW00420	710031
103118	420015	MNCLW00420	7160014
103117	420015	MNCLW00420	5130022
103115	420015	MNCLW00420	6840032
103114	420014	MNCLW00420	6140068
103110	420012	MNCLW00420	6140032
103109	420008	MNCLW00420	694
103108	420008	MNCLW00420	6140037
103107	420008	MNCLW00420	6140027
103106	420002	MNCLW00420	938
103175	421079	MNCLW00421	6140038
103173	421079	MNCLW00421	794
103164	421066	MNCLW00421	5720066
103156	421019	MNCLW00421	6870041
103155	421019	MNCLW00421	1560020
103154	421019	MNCLW00421	1880017
103153	421019	MNCLW00421	3300017
103152	421019	MNCLW00421	710031
103150	421019	MNCLW00421	5130022
103148	421019	MNCLW00421	6840032
103144	421015	MNCLW00421	6140068
103140	421013	MNCLW00421	6140032
103139	421008	MNCLW00421	694
103138	421008	MNCLW00421	6140037
103137	421008	MNCLW00421	6140027
103136	421002	MNCLW00421	938
103151	421019	MNCLW00421	7160014
103189	422013	MNCLW00422	1560020
103204	422050	MNCLW00422	6140038
103202	422050	MNCLW00422	794
103195	422040	MNCLW00422	5720066
103190	422013	MNCLW00422	6870041
103188	422013	MNCLW00422	1009
103180	422007	MNCLW00422	6140037
103184	422012	MNCLW00422	6140068
103182	422011	MNCLW00422	6140032
103181	422007	MNCLW00422	694
103186	422013	MNCLW00422	6840032
103179	422007	MNCLW00422	6140027
103178	422002	MNCLW00422	938
103513	423190	MNCLW00423	547
103727	423349	MNCLW00423	240011
103511	423189	MNCLW00423	8260054
103505	423186	MNCLW00423	8350028
103498	423178	MNCLW00423	5110031
103487	423167	MNCLW00423	6700020
103471	423160	MNCLW00423	5720032
103449	423148	MNCLW00423	6840014
103436	423141	MNCLW00423	1198
103416	423126	MNCLW00423	433
103402	423117	MNCLW00423	1004
103405	423118	MNCLW00423	1520015
103514	423190	MNCLW00423	1770027
103399	423111	MNCLW00423	6140062
103396	423111	MNCLW00423	6140026
103391	423106	MNCLW00423	303
103390	423106	MNCLW00423	699
103389	423106	MNCLW00423	3500017
103388	423102	MNCLW00423	2590016
103385	423097	MNCLW00423	791
103379	423089	MNCLW00423	5130022
103377	423088	MNCLW00423	38
103415	423124	MNCLW00423	2340031
103522	423193	MNCLW00423	4940019
103553	423215	MNCLW00423	3980016
103535	423203	MNCLW00423	2770030
103375	423086	MNCLW00423	710029
103720	423333	MNCLW00423	1730024
103696	423304	MNCLW00423	1391
103690	423302	MNCLW00423	506
103686	423299	MNCLW00423	7920013
103671	423290	MNCLW00423	5720228
103662	423283	MNCLW00423	3180013
103651	423276	MNCLW00423	6840022
103648	423276	MNCLW00423	450
103645	423275	MNCLW00423	5660016
103534	423202	MNCLW00423	316
103642	423274	MNCLW00423	240010
103613	423252	MNCLW00423	2350015
103612	423252	MNCLW00423	2410034
103608	423251	MNCLW00423	3940031
103607	423251	MNCLW00423	690020
103606	423251	MNCLW00423	5720227
103590	423242	MNCLW00423	851
103589	423242	MNCLW00423	6060018
103580	423239	MNCLW00423	710028
103574	423233	MNCLW00423	846
103559	423223	MNCLW00423	4350013
103625	423261	MNCLW00423	5130018
103367	423079	MNCLW00423	8350024
103512	423189	MNCLW00423	2310023
103355	423069	MNCLW00423	350026
103255	423024	MNCLW00423	1560020
103254	423024	MNCLW00423	619
103253	423024	MNCLW00423	6630020
103251	423024	MNCLW00423	6840032
103236	423016	MNCLW00423	1470043
103235	423016	MNCLW00423	794
103229	423016	MNCLW00423	6140037
103225	423015	MNCLW00423	5950065
103223	423015	MNCLW00423	6870032
103220	423015	MNCLW00423	6770048
103257	423024	MNCLW00423	8360028
103218	423014	MNCLW00423	1010
103215	423014	MNCLW00423	5720233
103214	423014	MNCLW00423	5720066
103213	423011	MNCLW00423	4940013
103212	423008	MNCLW00423	700
103211	423008	MNCLW00423	695
103210	423008	MNCLW00423	694
103209	423008	MNCLW00423	693
103208	423008	MNCLW00423	692
103207	423008	MNCLW00423	205
103359	423069	MNCLW00423	757
103216	423014	MNCLW00423	1730026
103262	423025	MNCLW00423	1480013
103217	423014	MNCLW00423	1009
103266	423026	MNCLW00423	707
103264	423026	MNCLW00423	3940032
103325	423054	MNCLW00423	2500010
103321	423052	MNCLW00423	2760010
103320	423052	MNCLW00423	2760009
103311	423045	MNCLW00423	5890015
103310	423044	MNCLW00423	5830012
103308	423044	MNCLW00423	248
103307	423044	MNCLW00423	918
103301	423044	MNCLW00423	600013
103298	423044	MNCLW00423	710024
103295	423042	MNCLW00423	1400026
103304	423044	MNCLW00423	4940018
103294	423042	MNCLW00423	6870041
103268	423030	MNCLW00423	6140040
103270	423030	MNCLW00423	7160014
103272	423030	MNCLW00423	3300017
103274	423030	MNCLW00423	531
103280	423034	MNCLW00423	8350013
103271	423030	MNCLW00423	6900016
103287	423042	MNCLW00423	356
103288	423042	MNCLW00423	2310022
103292	423042	MNCLW00423	1400018
103285	423040	MNCLW00423	1950019
103743	424009	MNCLW00424	3300017
103760	424026	MNCLW00424	1198
103757	424021	MNCLW00424	6140037
103756	424021	MNCLW00424	794
103755	424017	MNCLW00424	303
103752	424016	MNCLW00424	1480013
103751	424016	MNCLW00424	699
103745	424009	MNCLW00424	6870041
103742	424009	MNCLW00424	7160014
103733	424005	MNCLW00424	619
103740	424008	MNCLW00424	692
103738	424005	MNCLW00424	694
103737	424005	MNCLW00424	1560020
103736	424005	MNCLW00424	1010
103735	424005	MNCLW00424	1009
103734	424005	MNCLW00424	112
103732	424005	MNCLW00424	6840032
103741	424009	MNCLW00424	205
103762	425002	MNCLW00425	938
103763	426002	MNCLW00426	938
103764	426004	MNCLW00426	3300017
103765	426004	MNCLW00426	7160014
103766	426004	MNCLW00426	2770030
103777	427005	MNCLW00427	5130022
103776	427005	MNCLW00427	694
103775	427004	MNCLW00427	1560020
103774	427004	MNCLW00427	531
103778	427006	MNCLW00427	1480013
103772	427004	MNCLW00427	1730026
103771	427004	MNCLW00427	6840032
103770	427002	MNCLW00427	938
103773	427004	MNCLW00427	619
103801	428007	MNCLW00428	4940018
103802	428007	MNCLW00428	6700020
103803	428007	MNCLW00428	4350014
103805	428008	MNCLW00428	356
103807	428008	MNCLW00428	1198
103811	428008	MNCLW00428	693
103861	428029	MNCLW00428	7160014
103798	428007	MNCLW00428	710024
103864	428030	MNCLW00428	794
103866	428033	MNCLW00428	205
103868	428033	MNCLW00428	3300017
103876	428036	MNCLW00428	1480013
103881	428036	MNCLW00428	694
103857	428029	MNCLW00428	1950018
103794	428005	MNCLW00428	2440026
103863	428030	MNCLW00428	3940032
103792	428004	MNCLW00428	1010
103793	428004	MNCLW00428	1560020
103779	428002	MNCLW00428	938
103781	428004	MNCLW00428	6840032
103782	428004	MNCLW00428	6140037
103783	428004	MNCLW00428	1730026
103784	428004	MNCLW00428	619
103780	428004	MNCLW00428	6770048
103786	428004	MNCLW00428	2770030
103787	428004	MNCLW00428	6870032
103788	428004	MNCLW00428	5950065
103789	428004	MNCLW00428	1009
103790	428004	MNCLW00428	2720019
103785	428004	MNCLW00428	1004
103791	428004	MNCLW00428	531
103883	430004	MNCLW00430	4310018
103884	430005	MNCLW00430	1009
104226	431245	MNCLW00431	7350013
104227	431245	MNCLW00431	8160014
104228	431247	MNCLW00431	5490020
104230	431247	MNCLW00431	5490024
104255	431274	MNCLW00431	8360031
104249	431260	MNCLW00431	240011
104216	431238	MNCLW00431	420022
104256	431275	MNCLW00431	8350023
104238	431250	MNCLW00431	2500010
104215	431238	MNCLW00431	5720082
104106	431175	MNCLW00431	1950019
104169	431223	MNCLW00431	4350013
104149	431205	MNCLW00431	1670027
104148	431203	MNCLW00431	6320014
104144	431198	MNCLW00431	8360034
104093	431166	MNCLW00431	1480013
104124	431180	MNCLW00431	210013
104120	431179	MNCLW00431	5720230
104101	431174	MNCLW00431	350026
104099	431173	MNCLW00431	757
104269	431284	MNCLW00431	5490025
104171	431224	MNCLW00431	6140026
104270	431284	MNCLW00431	7330020
104468	431371	MNCLW00431	8360012
104279	431290	MNCLW00431	1030
104088	431163	MNCLW00431	450
104502	431401	MNCLW00431	2770030
104501	431400	MNCLW00431	316
104481	431379	MNCLW00431	1460019
104477	431376	MNCLW00431	4940019
104474	431374	MNCLW00431	1470023
104465	431371	MNCLW00431	5660016
104443	431359	MNCLW00431	2410021
104436	431355	MNCLW00431	4380045
104423	431353	MNCLW00431	5750022
104273	431286	MNCLW00431	5110028
104415	431351	MNCLW00431	5950065
104402	431342	MNCLW00431	7310033
104396	431336	MNCLW00431	2440026
104388	431331	MNCLW00431	3500017
104384	431329	MNCLW00431	660019
104381	431328	MNCLW00431	6140027
104365	431326	MNCLW00431	730021
104343	431321	MNCLW00431	6140040
104332	431314	MNCLW00431	3980016
104329	431313	MNCLW00431	846
104311	431304	MNCLW00431	6060018
104404	431342	MNCLW00431	5720223
104081	431137	MNCLW00431	1560020
104432	431354	MNCLW00431	437
104045	431088	MNCLW00431	5110031
103931	431031	MNCLW00431	1373
103930	431031	MNCLW00431	4310020
103929	431031	MNCLW00431	1650013
103926	431029	MNCLW00431	4310019
103921	431027	MNCLW00431	4310018
103917	431025	MNCLW00431	4310017
103916	431023	MNCLW00431	7630020
103910	431021	MNCLW00431	205
103908	431021	MNCLW00431	6190023
103900	431019	MNCLW00431	4310013
103932	431031	MNCLW00431	8260054
103898	431019	MNCLW00431	531
104080	431137	MNCLW00431	250024
103894	431019	MNCLW00431	6770048
103893	431016	MNCLW00431	4940013
103892	431013	MNCLW00431	794
103891	431013	MNCLW00431	6700020
103890	431013	MNCLW00431	1010
103889	431013	MNCLW00431	1009
103888	431013	MNCLW00431	706
103887	431013	MNCLW00431	705
103886	431013	MNCLW00431	2590016
103895	431019	MNCLW00431	303
103944	431035	MNCLW00431	1283
103918	431025	MNCLW00431	1790020
103947	431035	MNCLW00431	8140013
104042	431087	MNCLW00431	433
104037	431085	MNCLW00431	2310013
104031	431082	MNCLW00431	1004
104029	431080	MNCLW00431	5130022
103946	431035	MNCLW00431	4310022
104024	431075	MNCLW00431	1520015
104004	431063	MNCLW00431	4360020
104003	431063	MNCLW00431	4940018
104002	431062	MNCLW00431	710029
104001	431061	MNCLW00431	6140053
104000	431061	MNCLW00431	3940032
104025	431075	MNCLW00431	7630021
103988	431048	MNCLW00431	628
103983	431043	MNCLW00431	1400026
103981	431043	MNCLW00431	1400018
103980	431043	MNCLW00431	2310022
103975	431039	MNCLW00431	6700016
103999	431060	MNCLW00431	6140037
103973	431039	MNCLW00431	4310024
103963	431037	MNCLW00431	3300017
103962	431037	MNCLW00431	7160014
103961	431037	MNCLW00431	4310023
103959	431037	MNCLW00431	928
104504	432003	MNCLW00432	90014
104507	434005	MNCLW00434	4350013
104506	434002	MNCLW00434	938
104534	435024	MNCLW00435	531
104586	435067	MNCLW00435	5720066
104582	435065	MNCLW00435	4810031
104577	435056	MNCLW00435	5830015
104574	435055	MNCLW00435	5130018
104571	435054	MNCLW00435	690059
104551	435031	MNCLW00435	5720223
104549	435031	MNCLW00435	2310013
104547	435030	MNCLW00435	5720054
104546	435030	MNCLW00435	6350013
104542	435028	MNCLW00435	4350011
104540	435028	MNCLW00435	5720082
104533	435024	MNCLW00435	50033
104523	435020	MNCLW00435	4350018
104531	435024	MNCLW00435	50024
104532	435024	MNCLW00435	7160014
104508	435009	MNCLW00435	6700020
104511	435012	MNCLW00435	4350014
104515	435015	MNCLW00435	4350013
104518	435017	MNCLW00435	4350015
104509	435012	MNCLW00435	5720034
104521	435018	MNCLW00435	1480013
104522	435019	MNCLW00435	4350017
104524	435021	MNCLW00435	4350019
104530	435024	MNCLW00435	4350021
104519	435018	MNCLW00435	4350016
104869	436157	MNCLW00436	1198
104824	436137	MNCLW00436	2340031
104866	436157	MNCLW00436	1570016
104858	436151	MNCLW00436	8260052
104854	436151	MNCLW00436	8260038
104851	436150	MNCLW00436	4940018
104845	436146	MNCLW00436	718
104841	436144	MNCLW00436	1003
104821	436136	MNCLW00436	6930014
104769	436112	MNCLW00436	531
104813	436135	MNCLW00436	3300021
104797	436124	MNCLW00436	1680026
104793	436124	MNCLW00436	1650017
104876	436161	MNCLW00436	356
104766	436108	MNCLW00436	2090016
104762	436102	MNCLW00436	3300025
104732	436081	MNCLW00436	1480013
104731	436081	MNCLW00436	690020
104730	436081	MNCLW00436	5720227
104815	436135	MNCLW00436	2310013
104877	436162	MNCLW00436	1008
104919	436175	MNCLW00436	6870041
104886	436166	MNCLW00436	5950050
104726	436080	MNCLW00436	3180013
105090	436268	MNCLW00436	6550053
105070	436257	MNCLW00436	350026
105047	436243	MNCLW00436	791
105045	436243	MNCLW00436	3980016
105029	436230	MNCLW00436	757
105016	436225	MNCLW00436	7310034
105015	436225	MNCLW00436	7310033
105012	436225	MNCLW00436	5720230
105011	436225	MNCLW00436	7950016
104998	436217	MNCLW00436	1520015
104996	436217	MNCLW00436	4350013
104993	436216	MNCLW00436	3500017
104984	436210	MNCLW00436	433
104955	436191	MNCLW00436	1211
104950	436190	MNCLW00436	2650035
104901	436166	MNCLW00436	4350014
104889	436166	MNCLW00436	5190020
104887	436166	MNCLW00436	5950051
104882	436164	MNCLW00436	4810018
104713	436078	MNCLW00436	1121
104715	436078	MNCLW00436	2770030
104705	436066	MNCLW00436	846
104631	436023	MNCLW00436	5660016
104628	436022	MNCLW00436	4360020
104627	436022	MNCLW00436	6700020
104625	436021	MNCLW00436	691
104623	436021	MNCLW00436	710024
104622	436021	MNCLW00436	548
104619	436020	MNCLW00436	4360019
104616	436020	MNCLW00436	2310022
104615	436019	MNCLW00436	6670015
104633	436023	MNCLW00436	4360021
104614	436019	MNCLW00436	5720082
104611	436019	MNCLW00436	303
104610	436019	MNCLW00436	6320014
104602	436016	MNCLW00436	7750017
104597	436012	MNCLW00436	4940013
104594	436008	MNCLW00436	4360016
104593	436008	MNCLW00436	4360015
104590	436008	MNCLW00436	6770048
104589	436003	MNCLW00436	4360014
